15000 75000
14797 13733 5
11563 13205 8
8330 8544 10
1080 4986 9
6970 5093 10
14574 10646 6
6159 13650 9
4074 1511 4
10554 11879 4
9700 9481 5
5930 9278 1
4964 12193 6
2364 5523 2
2715 6603 10
13573 4926 4
4154 4500 10
13250 2011 3
8560 6086 6
3545 7992 5
7919 9044 6
10325 14975 6
11465 11291 9
2163 5007 5
1404 14075 10
11984 12648 6
4009 8155 9
6680 6405 10
8002 6317 8
8539 9862 3
5955 2781 9
12852 13107 4
5379 924 8
3748 3087 7
5344 4492 2
13543 7828 3
11669 11837 8
11999 3517 5
7988 2872 2
7768 2763 4
6892 8719 8
60 12923 7
14556 3303 1
10343 13403 9
8841 3747 3
63 2290 1
1637 5311 10
5014 2310 9
6148 1651 1
4951 771 7
7264 7663 6
3711 14075 9
4617 13631 2
12800 326 5
2718 9168 4
3480 583 7
3422 2220 8
201 13586 1
6849 4734 4
7722 1037 7
11358 8301 10
65 3365 7
1695 14334 9
6629 12134 5
9965 6204 5
2049 9684 8
2775 13106 10
164 13307 6
14864 11509 2
13919 10583 9
13745 13293 1
12586 13358 8
10503 6405 4
13403 13034 1
10277 8000 5
14024 10049 10
3353 4176 6
9903 4340 6
38 10557 7
1260 9476 2
3518 14574 5
5430 12160 5
2059 14015 10
13023 12418 5
3825 14048 7
9479 13072 6
9818 1425 2
14616 11328 4
9073 2719 1
6391 3979 8
14292 13849 4
5486 10632 6
1390 12691 2
3699 2066 10
10395 5891 10
10091 371 2
11188 1541 10
1461 7509 10
11075 7934 9
1245 14325 10
7244 13617 2
12817 10455 4
6903 3197 7
6356 13249 6
3227 8644 9
14147 10088 10
14490 6276 4
7611 14090 5
12061 10165 10
10581 2762 7
4433 10007 7
12134 14176 2
6819 12431 10
5547 3787 9
6342 7015 5
4381 12514 5
9142 12004 4
6797 4616 4
11962 8029 9
1413 3610 3
5189 14395 10
13935 11529 9
3137 9700 10
1888 6600 8
13888 12942 5
10884 8675 1
2969 9170 5
7682 967 3
11485 4281 4
1805 5694 7
9887 10884 2
4329 9819 4
12947 4308 4
3996 12548 4
5185 11436 9
4741 13673 6
1811 1642 6
2238 676 6
13632 12161 7
3056 5318 2
2442 205 8
1223 4534 7
2886 8833 8
5602 4182 6
14917 719 5
13527 11813 8
5813 13624 2
13620 7214 8
7395 5847 9
11804 8903 9
555 2697 4
6542 10272 1
13700 4511 6
1519 10113 8
10535 1382 8
13691 14910 1
9168 12075 7
3991 2047 2
8138 9443 1
798 6247 6
13776 13154 3
11959 11048 5
12381 1100 6
6637 2620 1
11426 4507 6
1935 3198 8
4257 3718 3
11556 7709 2
11069 847 5
1429 1645 4
7044 421 10
6708 3732 8
1644 7466 9
1092 5455 1
2004 1881 8
4299 10169 8
12856 14426 6
9840 10982 5
8872 7051 4
8698 14832 1
6124 13228 4
1703 4936 6
8331 12933 4
7411 14025 9
9111 1029 3
6670 5329 2
7427 9537 10
3254 10730 5
6790 4602 6
11173 4652 9
14905 10776 9
4058 12480 6
3295 12163 9
9999 4574 6
13509 5037 5
3901 3059 6
10814 1838 6
8506 5092 6
2180 11882 10
2905 14407 2
9815 5664 1
14954 9722 1
1381 13017 4
741 14368 10
14126 4230 9
4892 14483 8
988 10298 6
4325 3804 10
12040 5984 4
709 241 3
382 1409 7
10832 7715 1
10114 448 10
207 1189 9
7578 315 9
4986 11559 2
11805 12547 2
5462 8224 8
10563 5264 4
12546 12325 6
11640 4060 7
10046 14892 4
9526 1359 2
13376 1566 1
7946 497 8
6746 11835 7
13677 8641 7
13611 5455 1
2348 1019 8
3422 4917 3
11089 1558 3
5165 2956 8
13308 3835 7
13251 8563 5
8031 1509 4
830 8255 10
13836 13284 1
7094 11895 8
2225 14244 7
8972 2666 7
4396 5107 5
3881 10272 1
9610 14932 6
10346 4535 9
10352 12566 10
10856 4748 7
8195 9936 2
5527 2031 7
14666 10608 3
3473 10932 1
3549 328 8
11535 10561 2
7477 5171 6
903 6869 1
9243 8574 9
10445 4430 7
4901 3977 4
12642 856 7
8631 522 5
10215 10347 7
14466 5248 7
175 1783 9
11157 9261 2
13422 1516 2
11575 2111 6
7293 12556 8
14112 2458 5
9515 6452 3
4653 6435 5
4047 1651 5
5725 7469 3
14083 7644 9
3003 10153 10
12095 8576 8
13056 11503 1
13943 3796 8
4260 2908 8
4906 3775 2
6408 14780 8
14784 3827 1
3508 904 2
12481 14988 6
14589 9343 10
2310 6438 8
12899 10846 1
10599 9789 9
5856 5401 10
1275 10307 7
3147 8067 8
2806 7852 7
10468 2712 4
10599 193 4
9726 6134 7
12655 14796 6
512 12695 2
6224 8295 4
733 5503 7
10854 13131 5
9750 7630 4
8427 1788 8
8636 12256 1
9749 14207 6
2202 8933 3
3998 6589 9
3585 13453 7
14019 11030 2
4242 3115 7
12570 13969 8
1206 8719 8
12910 8499 6
8817 2135 4
13789 3236 1
3955 5438 5
6607 788 6
407 4374 1
6903 3393 1
13046 13987 6
1045 2909 7
10822 4116 7
4582 2026 8
129 2195 5
14285 985 1
12647 11292 1
13591 9251 9
3828 1010 5
13871 7914 10
13591 12312 9
7779 13357 9
935 9180 5
9163 5114 1
10890 11595 6
6104 10880 3
10906 8528 7
6146 13471 8
2175 8652 9
8929 7523 5
10429 12466 7
8619 11597 5
3367 3885 7
2231 4400 3
3121 291 8
12559 12747 1
14333 6 1
12400 6152 4
11069 14679 6
4397 14961 1
3343 1742 10
8250 10361 9
2866 13729 4
6662 960 5
6924 10434 8
10133 7993 7
575 7326 3
14545 11078 8
3339 7148 7
7136 2897 8
9809 6241 10
9948 14491 4
13036 2357 3
11362 371 3
14088 13647 7
2105 8780 2
9221 9356 1
7696 253 9
12323 9944 9
1629 2081 7
12249 11890 8
9610 13190 1
2333 2578 10
8785 13940 1
7550 4380 8
1748 6485 10
10292 7059 8
11162 14755 2
14462 3430 6
9911 11411 9
14609 8660 1
10548 9623 3
5978 11956 2
1469 12094 4
5979 10996 5
488 12744 2
10129 8036 1
5479 10550 8
9730 1365 8
277 2628 2
14258 2237 4
1480 12785 7
1893 10115 6
4884 11584 10
4519 8915 8
2183 9403 4
12685 10884 3
6597 1363 3
265 2445 8
3714 9075 6
3575 8333 5
3449 9813 10
4297 3058 5
2102 7942 1
3353 12462 6
6952 5997 1
8296 3682 6
9028 10280 1
11662 1897 7
662 11963 4
7289 539 9
1154 10340 4
14155 5989 3
920 14444 5
11972 2797 9
10588 9750 7
9958 9398 1
11565 3426 3
14536 88 2
11304 750 6
2147 8040 7
7675 546 9
5720 14701 8
472 6973 2
9519 3946 2
7379 14534 4
4885 844 2
3778 12410 10
4302 11946 10
6724 8250 1
12461 1749 3
3737 776 1
3057 6496 2
8366 6969 8
13120 1488 4
5671 8867 10
5676 5105 4
79 235 4
12908 10889 2
2177 2613 4
13549 6426 3
9313 1515 9
11975 4572 8
7987 12939 7
5506 6959 3
5725 11128 1
2182 1141 10
2417 9917 10
13307 638 9
7272 12314 1
13699 4386 6
214 3587 2
11139 636 1
9078 13302 7
11489 10160 6
4571 885 4
1033 3068 7
6222 11837 6
7023 1496 5
1353 8769 1
9233 13820 9
2779 5386 8
14652 1525 4
4512 10603 8
3048 13444 8
8543 9367 6
1518 10400 6
1986 7974 3
12372 14997 2
14748 1351 1
14438 1936 3
9866 11067 9
234 10719 5
6237 6583 10
1895 983 7
7712 878 4
12119 2396 5
4594 10735 1
8907 8107 1
6068 7855 2
3350 7293 10
5804 8511 10
7292 8745 1
1658 14983 5
12980 8230 8
7746 7294 9
3231 4414 7
9117 9008 2
7978 9267 9
13188 6687 6
11101 1389 1
10950 7193 3
13219 14486 8
2560 7496 3
4836 11828 3
8095 10926 8
12233 14158 2
10120 8275 2
3741 1253 10
11822 5793 7
12757 1894 9
12338 4197 2
5430 8768 10
13619 2680 7
6792 13868 5
8194 6964 2
8243 10549 2
12706 12021 7
11178 763 3
3917 3937 8
9695 8046 3
8215 11736 2
7577 2166 2
12776 7138 3
1824 13930 3
2701 13476 7
14504 6720 9
10465 4426 10
6053 6956 5
9247 2225 2
3235 3273 9
5469 11488 5
3252 4065 4
9803 8194 2
10387 10018 4
9840 12719 10
1256 12223 2
926 14040 1
6266 5094 7
3720 14341 5
11464 8928 8
12254 14397 6
9780 2649 2
9473 12453 6
7656 7840 6
11121 9032 6
13063 10289 1
6724 2567 2
2516 8833 6
5265 12554 9
10239 9018 8
3486 6272 7
14573 1052 7
8374 1878 2
1721 886 4
11439 3360 7
12524 1423 8
2184 14499 5
12237 2016 9
6032 7281 5
5521 8872 5
5290 12358 9
4456 11931 1
12624 11658 1
3245 4731 10
14411 1170 10
4609 5046 3
5096 13583 2
14502 10820 10
2742 8205 3
3536 5078 5
4700 10368 5
3488 14824 9
9681 3801 9
9103 13398 10
9412 12809 3
4433 2418 1
9525 13866 6
5469 13369 7
9780 7463 4
6373 11000 2
3189 7052 10
12364 1893 6
9822 2926 7
1642 12029 6
13193 12794 7
10915 2227 6
11388 3105 4
10443 14926 5
11671 9706 9
6104 7431 1
11967 10621 3
6846 7985 8
14254 9159 4
4110 10801 6
13717 8994 2
6134 11262 1
7321 14002 8
7374 797 4
3501 3821 3
739 1277 4
329 13245 5
13323 5091 2
13211 4345 3
7376 14808 6
4923 13525 3
264 11011 5
10537 3332 9
8914 2059 6
13570 5560 7
12932 12651 5
4725 12980 10
13492 2655 3
243 866 1
8858 8243 9
13273 4518 6
3035 4783 8
10411 320 2
1789 586 1
317 14156 3
11313 12088 4
14939 8166 6
1810 6658 2
125 13253 10
2785 7111 5
11605 5385 4
3950 8420 9
13659 10184 9
11701 11973 7
3153 12290 4
6518 14956 4
7533 6247 10
6529 14410 8
14532 14535 4
8401 8672 5
1866 5277 2
6201 579 3
319 14239 9
1109 2292 2
2485 11797 5
3018 3315 3
6992 10849 10
10483 8730 10
5633 14614 7
14036 8015 9
14550 1233 6
11802 7434 6
8826 7753 7
7386 8862 1
11567 2700 10
4391 5718 8
9875 4062 9
255 14546 9
11396 11531 3
7073 10567 10
11421 1469 4
6047 4623 10
7604 4801 6
14752 12187 10
544 8755 10
13133 4498 1
5390 14374 5
6200 5981 3
9388 2377 4
3542 9450 1
12064 5872 1
6819 3271 6
9008 2227 8
1655 1979 5
3165 8875 2
13726 7008 3
6 3751 9
11701 9951 10
5645 10692 7
4769 5586 10
14459 2650 4
1971 9469 5
9107 9830 2
12396 11485 3
6520 6002 8
7104 4729 8
12186 11087 1
7994 14140 5
1135 4786 9
5301 9555 5
1622 366 8
3815 8690 9
9279 9149 1
8322 6545 9
696 4417 1
1945 11521 2
10203 59 10
4915 14405 2
931 540 8
7639 12194 3
11286 13816 2
2583 2632 2
1053 3263 1
9354 2938 8
5492 3634 5
7632 5580 9
12206 7135 10
6515 3402 6
12668 4334 8
2256 11973 2
7750 8259 9
13611 2194 3
4514 3248 8
13214 12602 6
11163 3094 3
13530 2078 5
12418 14284 2
9069 12151 4
5126 9820 8
1724 3428 4
1867 11178 5
9475 1142 10
2419 5656 10
13627 10223 2
4124 6386 8
4608 4916 8
10672 8686 3
223 9108 6
14529 14234 8
3168 958 6
10133 2826 7
10358 3653 9
4129 12425 5
7500 2404 10
8473 6528 7
12540 2489 5
10037 13161 4
13171 4737 2
4809 10618 6
6266 5138 7
11152 272 5
3568 1982 10
12126 6111 7
2692 13611 1
3482 7084 2
2010 10976 1
11806 12365 4
289 10537 3
4232 6698 1
7410 12964 10
2898 468 4
7564 4036 6
883 7514 7
12980 1559 10
3832 11393 6
1213 4755 4
1083 1561 9
11819 8203 8
12291 3787 6
14734 11197 1
7315 14095 9
168 6659 8
10003 13895 4
2301 11875 5
14562 7059 8
3907 8273 3
1932 708 7
5970 12527 2
3250 1171 9
875 905 7
2817 8220 4
5228 8388 4
3027 9743 9
8340 12044 6
6565 11606 5
7534 6865 10
13259 8797 9
5545 6119 8
12386 9369 9
8014 1597 6
6192 4414 8
3466 994 6
7399 4021 1
1579 3714 5
13986 1631 3
12100 9165 8
1192 7424 7
14640 4321 7
8319 1707 8
11818 1074 5
13925 7266 2
9253 10732 6
4320 9483 10
9131 2414 6
2337 1400 9
7150 4853 6
10179 6045 3
7006 12037 4
1304 5356 4
4971 2174 10
1588 1100 6
2619 1705 1
10996 6025 6
14747 156 1
13564 2494 1
14012 996 6
14978 11175 1
14720 9533 8
10135 10837 5
7258 7161 1
11807 8749 3
14975 2720 8
5227 5068 4
4962 4816 2
7112 9732 8
2015 8745 4
1770 75 2
13923 6147 5
1760 1282 5
1306 14893 6
9379 11700 7
3551 3027 9
14429 8254 7
7684 4569 5
7447 3033 10
9705 5048 5
4310 13171 2
10091 12094 9
1758 5206 3
4262 12865 6
5279 7244 9
45 10795 8
10235 1576 3
10493 612 4
568 14412 7
13079 9117 8
12983 4779 9
10666 14871 5
14496 1629 3
4608 12243 8
966 2522 4
376 8919 2
2813 4154 8
4857 5999 3
11470 12919 5
6117 10998 4
12164 333 3
7734 10999 6
6750 1847 7
10972 12808 10
4412 13774 4
11447 5502 3
14278 8315 9
3686 4525 9
6410 995 8
8546 13464 9
4799 1980 2
12183 1066 2
10791 7816 9
11027 10141 7
14859 5905 3
12564 2352 5
4189 1631 3
14967 11669 8
8097 3079 5
14147 2977 2
1195 7776 4
3576 11311 1
8309 7102 9
14890 9482 10
4278 9341 7
7441 13257 10
7457 2446 3
7141 8766 2
11350 1863 3
1555 7362 10
2928 8557 8
6281 3486 9
2053 11795 2
5642 11685 4
10723 7316 7
6710 14757 4
11401 13566 3
2723 5708 9
12066 2058 2
9488 9965 5
1239 4245 4
766 10527 10
11604 12580 6
5897 9574 3
3320 5298 9
7788 3360 8
10514 14761 5
686 2484 5
14624 5902 5
6777 390 1
6293 7981 6
14367 8747 5
10926 11703 8
10633 2601 2
13378 12273 2
8438 5062 2
9608 6928 5
9344 7614 1
14788 7238 3
13642 5367 3
13814 11661 6
3232 11028 3
3176 13306 7
13405 292 10
3209 5022 3
13310 13460 7
3124 8068 5
7698 2412 1
6109 8552 1
1773 7195 9
12828 12361 10
1863 593 10
14646 10122 8
484 8527 10
3923 3088 2
10987 7751 5
14466 10875 3
9872 9925 8
12893 7386 10
14503 9160 5
12833 6988 9
1472 8851 2
13843 14849 4
9521 333 4
5490 10608 2
12834 12948 3
3638 12414 10
2510 13638 8
10147 11531 4
2689 2387 6
2425 220 6
14523 1693 8
12215 6888 7
11380 1409 3
4073 13252 3
6207 11086 1
1091 14724 7
6851 8586 6
5240 10086 9
4663 12775 6
10951 200 7
9226 14724 2
1353 3291 10
14682 14671 10
4696 10097 4
11670 1304 10
10241 2395 6
3929 598 4
11256 5838 10
115 1854 7
12712 12805 10
4178 7031 6
3689 14737 7
1441 5771 10
602 1819 7
13015 13489 1
6514 82 9
12441 4012 9
11954 6620 8
6554 6735 4
11632 4448 9
1911 14978 2
13266 10020 1
4264 11461 2
9934 12063 1
10700 10078 3
4123 7944 5
14941 5385 9
9061 2339 10
2668 245 7
10833 11878 7
1803 5141 6
14805 3408 6
3895 14024 9
5109 8958 2
8141 4659 2
9663 134 8
2620 6427 3
14588 488 4
3177 9509 2
4854 5342 2
2330 7146 3
6137 13303 3
13612 8550 8
252 5011 8
7603 13153 9
7736 14168 3
813 1788 10
5627 1377 1
4133 10906 10
2884 760 4
11217 9443 2
3339 580 5
11574 5545 8
12481 5797 9
5050 4753 4
2279 3841 5
14641 11007 3
9783 1634 2
5413 12119 1
1904 6355 1
3737 2572 6
4069 5912 9
9055 2486 4
7592 6319 3
11141 11369 8
10546 13648 10
9120 4642 7
835 5777 3
8926 11190 5
4276 13094 10
6739 8183 3
9996 12252 7
13834 6308 5
8217 13900 6
6102 1393 7
8739 11940 8
6570 6060 10
408 6895 7
2233 7174 9
1177 2802 5
6476 893 8
5700 10890 1
2188 9724 1
1162 9294 3
12807 396 7
12174 487 9
1541 7058 9
1902 13818 7
8040 1051 3
10368 2228 5
2142 57 1
2099 12109 1
5661 14298 5
531 6812 1
7006 10972 7
8522 8146 5
4682 1039 5
6902 9293 3
1018 2333 7
12 4053 7
10457 6195 4
4499 14646 6
3079 5308 6
2735 12191 8
11686 4197 10
12384 4071 8
13570 8753 9
6814 656 2
5229 8026 7
4695 8039 10
12741 9848 5
12197 14347 4
8762 8778 2
10977 2865 5
5004 14551 3
1356 3288 6
5853 1858 10
2742 8673 8
275 13902 6
142 3597 5
3964 5528 8
3311 6641 10
3441 4414 9
6307 14378 6
12210 4892 2
498 14478 7
2357 9169 1
2382 10868 7
7636 5593 1
2585 14710 4
3923 3674 4
8811 13338 7
13812 1779 1
14791 8086 2
12126 11649 6
2169 12147 6
13065 5856 5
3056 8238 5
14674 7226 1
11434 9811 1
3607 5087 7
7661 5250 5
9707 4062 5
7520 10205 3
11063 13683 2
4498 852 10
3764 5270 8
3550 8326 9
14205 14352 5
6805 10786 7
5467 5745 4
7803 4758 4
8478 5818 6
2284 4690 4
4176 753 7
9070 5251 2
4759 9015 2
4008 12566 10
11496 11771 2
11211 9928 10
5737 6747 5
11702 14550 6
1565 14380 4
1842 1664 4
12325 12193 7
6492 6263 8
14215 2374 6
5856 6382 2
12175 2879 5
9198 5442 3
2007 2531 10
6913 14233 2
1578 7150 3
8413 8992 9
13586 12670 2
10864 10514 7
13394 9729 1
9939 585 4
4050 4112 5
1284 13310 9
14798 317 2
5059 7230 5
1222 161 7
5414 8574 9
8975 7161 9
9728 9377 5
1745 7771 4
11135 9062 9
3260 4464 1
13264 12100 3
11414 11898 10
12095 8309 3
3361 9532 4
1777 6298 8
538 273 1
11968 10002 9
3913 3099 2
5586 14234 5
14197 2495 9
11919 7111 10
7952 3526 10
10653 6973 2
5585 10335 4
7030 3464 2
2050 4002 8
4230 971 2
7140 4884 1
9174 1822 7
5270 1019 2
5830 12939 6
3491 5891 4
13051 1544 7
7272 13482 4
2377 11864 9
3780 13914 1
11809 9497 2
14840 7989 8
12322 2163 1
9039 7433 2
8250 4616 1
12277 8107 4
4830 12510 1
4357 11134 3
5570 13511 9
10248 2292 6
10281 14101 3
4932 5294 4
2172 2616 10
1234 11655 5
1315 11258 1
14336 8535 9
951 13366 9
4111 9075 4
12105 14645 7
1964 1246 1
12089 11527 5
8063 7811 9
3378 1335 7
857 2569 3
12122 3885 3
4354 9573 8
13342 10524 6
11193 5988 1
13826 3093 9
12674 11409 7
13815 14850 6
5409 14265 7
2297 2644 3
14505 9853 4
2017 6975 1
13491 2682 6
3501 1024 3
6876 12217 1
10679 2395 6
5479 6422 6
1525 5237 6
450 10646 2
13538 4295 8
12962 3800 1
14956 12170 9
3538 10661 1
1694 14162 5
1726 12391 5
7746 14422 2
8211 4901 4
11438 12778 3
8164 13228 1
10507 3118 6
494 1081 9
334 7389 1
13502 10927 4
5704 12621 9
7579 5699 10
4375 4797 4
9918 4361 5
6884 799 3
9086 315 3
13287 10822 1
13134 2668 4
8134 3003 3
304 7857 3
9488 13562 4
538 12493 6
3979 8220 3
6842 3138 4
14606 10022 4
11500 10461 9
6622 8748 4
11214 13234 2
1888 6369 7
6302 13025 7
6644 7513 9
10960 14403 4
5975 3382 6
5787 10224 6
1313 1182 9
6286 12682 2
2926 4304 2
10389 6871 6
11873 8759 7
1359 61 3
5055 13058 8
13665 9018 2
11120 14993 4
1795 12132 1
1961 13445 3
3501 11083 6
502 5362 2
12603 7103 3
14290 3976 2
7347 5336 6
13429 10391 4
3376 409 2
14079 11529 7
6813 13325 1
1123 286 9
11615 10139 4
11142 10641 6
14974 14596 10
10676 13886 6
6490 12585 4
8717 11014 8
2650 5743 7
11953 4822 6
12601 2987 3
10381 4110 9
4311 7078 10
9325 3220 1
4700 3194 9
13531 5223 8
11339 3065 3
14482 11782 10
4369 5784 5
9665 2737 7
2843 6690 7
9345 8423 7
7486 12735 7
765 7060 10
11038 3112 6
5906 1644 9
6013 12983 4
10058 12465 8
10117 8187 2
13623 9204 1
599 12047 1
11915 12745 5
3694 11583 10
8902 12348 2
2331 14738 4
5307 5645 10
13505 3010 3
1121 4420 1
6870 5889 8
12052 4512 4
11322 11464 2
2283 14731 9
8019 3425 2
5138 3680 2
7021 6011 1
5664 11318 8
12304 1176 10
8278 8649 1
1718 519 10
9697 3923 5
11881 246 9
2464 8881 10
12144 1900 8
12055 13390 8
666 5411 1
4016 2427 2
10715 6083 8
5425 14362 9
4555 7432 10
926 8482 4
1810 11715 2
5510 14179 3
2590 2675 5
9447 14730 5
11336 6748 8
4236 2117 5
6159 12832 9
2906 3257 3
6006 14164 5
9626 6443 7
8521 8253 2
7662 13764 3
7036 7706 8
8310 8505 10
14326 11193 1
10753 6781 8
959 12941 2
5897 7199 10
7901 13206 6
10986 7832 9
13904 7705 5
7186 367 1
12350 7403 9
5190 7065 4
4111 6391 7
9781 8496 10
8920 9455 1
5892 6705 1
12473 14606 7
9570 10592 1
6759 849 6
9905 14387 5
3167 11737 8
4135 8279 5
4960 12391 6
1978 13524 4
5777 7445 9
7518 4689 4
1458 2162 3
14956 3084 5
6286 9843 4
11673 11100 1
2427 14267 1
6936 9754 2
3510 14714 3
12827 1692 10
640 7470 7
4260 6340 6
8234 7798 10
3166 7754 4
42 5392 10
12768 2065 2
9880 10844 2
10082 2780 8
3564 12642 3
788 10469 7
11537 2461 9
6083 6721 9
11670 6307 9
10771 825 5
12957 868 9
1338 4988 4
819 14868 8
12272 9951 10
3480 4867 2
754 5655 1
6072 2193 4
3861 14628 6
14341 2651 3
8972 13422 9
2708 2731 9
1837 4069 9
9382 11241 7
6420 14865 10
3941 3345 7
7753 10451 3
13385 1524 8
6479 11737 6
12646 11078 9
10120 11402 4
2068 14111 5
7588 7300 7
3096 1682 10
4825 14454 5
7856 3396 3
9403 11149 4
7957 886 10
8704 13717 7
431 11363 6
9810 6484 10
8963 14904 1
2199 13845 3
14505 1941 6
14404 13118 10
5521 5975 6
14983 6730 7
11248 14687 6
9038 14743 3
3564 6526 9
521 1336 3
8881 1651 9
7703 3851 4
13826 9708 8
6631 9113 6
5242 5986 1
898 5969 1
5406 8569 10
10801 2607 3
6266 6172 10
13094 13045 8
2758 6926 2
7326 5982 3
2092 11160 1
13799 9143 6
14976 14385 4
777 6635 3
14659 3394 5
13229 5547 2
2893 11813 6
14084 1259 2
11612 4017 10
2143 2696 4
2877 4788 4
13319 9939 7
9227 9915 5
11120 2044 10
10335 1704 4
3119 6285 2
13510 9178 7
12778 8263 7
10091 11227 6
5682 4722 2
7256 13951 2
11341 12270 1
9570 6497 7
7184 8970 1
2785 4305 7
1781 7424 2
6324 12286 3
7680 1416 6
1648 11507 5
14634 2190 9
6667 798 10
3489 3491 10
10249 13061 10
3277 11597 10
13350 14383 5
1478 7516 1
4540 13840 7
8132 12872 6
11339 14521 3
2125 14155 5
12633 5822 3
7092 9311 7
5173 10913 8
9752 5542 6
8301 10244 1
2507 11723 7
4137 7615 9
9406 747 1
1091 3438 2
10635 5563 9
7370 3196 2
11254 1640 5
3630 6813 10
420 7918 5
8807 7571 1
1577 10079 4
8215 5568 1
5045 6326 10
8395 13769 8
2619 9405 3
10997 8127 1
1550 10733 1
7767 5716 7
9896 6136 5
272 14943 6
893 7872 7
4588 7439 6
899 12484 4
4308 5879 4
11156 14850 1
6270 10848 8
4581 12398 1
10883 5165 7
8999 6414 5
33 6686 8
4991 13931 2
5027 3520 1
1984 4419 5
11620 79 7
13673 11235 7
1483 8858 7
3772 13439 8
10442 9322 5
14181 3322 9
9055 9707 8
10225 14698 1
10618 11078 1
12099 4414 2
2415 1034 2
4963 14707 9
7362 7542 7
5608 11314 8
13957 13109 1
12472 3642 5
2400 4049 2
11719 14274 3
4970 1245 3
8092 13344 7
634 7111 2
14607 12075 1
9815 4437 6
5234 1397 2
14091 355 1
2271 12827 3
6477 6579 5
14039 9651 1
4003 5973 6
5045 14065 10
1853 6051 2
14696 5658 9
3599 6826 8
44 12060 5
14155 11151 2
2728 4775 9
9942 11252 1
6206 1643 2
8097 11998 5
11232 2043 2
4064 10249 6
4007 9945 6
7377 13544 2
184 4940 4
9388 4096 8
1652 13176 5
6742 8118 7
3412 5677 3
1085 13774 1
4731 1358 7
13795 11774 6
13910 7133 1
11035 14510 8
6339 14694 8
13702 435 6
8569 2087 2
14563 8829 3
8162 3594 10
3404 4679 6
1996 763 6
2632 14558 1
13517 13468 6
4348 855 7
75 7194 3
7094 5897 8
3210 5818 7
3853 11734 7
12615 11248 3
12054 6004 2
7971 8000 7
5247 10633 5
5649 9150 3
13184 4850 9
5230 11277 5
3323 3372 2
8202 6582 3
169 1787 9
7317 14403 7
3059 2809 1
9832 10781 1
2369 1028 4
9463 6677 7
6378 4861 7
4148 1444 5
9112 11119 7
11326 4321 1
10710 10842 8
6828 3159 3
14194 12570 3
3916 7403 4
10286 1124 4
3642 1939 3
6148 14669 6
13504 3817 10
8490 4282 1
6848 6960 3
3140 2670 5
1220 9498 7
13702 44 7
5346 3960 10
1419 5598 6
11224 9240 6
12706 6740 5
10402 5245 5
893 5087 7
2504 11936 9
14788 76 9
7914 1296 9
4200 6351 3
13057 11697 5
5668 4469 3
14404 693 6
10079 4752 6
5423 154 3
2289 7399 1
3437 9903 9
11545 1043 5
7323 8958 4
3951 13158 7
6975 2567 4
13959 8236 3
2894 7640 9
1069 2719 1
5984 14494 7
7497 8136 6
5449 11573 2
337 8119 7
1653 442 5
4266 10746 6
10934 9073 3
7948 14385 9
782 2279 9
662 3348 10
5294 684 7
10080 8181 3
13618 13630 6
3411 5319 5
9247 6973 10
394 11239 8
4699 7174 1
11571 6474 6
3032 13608 7
10780 14271 5
3952 4565 2
11618 5998 3
3772 4616 6
7499 14379 5
4346 8626 8
7987 9020 10
7374 5071 6
7186 1643 2
6384 4675 10
7860 6807 3
4037 2111 9
898 5081 9
12292 8853 5
13669 7705 4
5366 12051 2
4035 5038 5
5296 3764 6
5083 10950 1
11344 2334 8
7566 1547 6
3058 5584 9
9468 12834 1
6876 1478 6
252 148 1
1655 11866 4
9389 901 2
11143 6198 6
2968 2633 9
9141 13978 5
4988 12896 2
13995 954 8
10114 1775 2
11314 8651 3
12719 8904 1
13182 1911 7
10695 2652 10
4599 13795 10
2266 8116 4
10884 2257 4
13189 7245 10
8392 6241 6
9180 1355 1
14153 4021 3
5605 8092 9
3557 6274 2
13375 8322 5
9095 12921 2
8716 187 8
4619 2424 7
12204 613 3
11333 357 6
2769 889 3
10979 6395 6
4193 3352 8
12663 6910 5
8045 11637 9
12431 5732 10
612 5801 9
3262 1772 3
8168 13977 8
11672 10310 6
12769 4431 5
221 6763 2
13046 10956 5
10316 8620 5
5212 8017 2
8430 5448 7
9569 12412 8
8599 674 10
3702 195 9
5769 3219 10
14546 989 3
2861 1210 6
3922 5609 3
8336 925 5
11012 12489 2
10326 5919 2
372 6840 6
2571 439 1
6542 4141 8
9491 1263 7
14102 809 6
8144 3670 9
302 13945 8
12064 13633 5
150 998 6
11253 11324 5
4156 3048 5
9471 11971 4
6813 3513 8
4350 4356 1
11459 9810 10
13204 9307 3
13864 9609 10
5133 13025 3
3679 13175 3
14714 780 7
1668 4936 7
1814 14407 8
2400 6221 2
7127 10571 10
13117 13382 1
11268 11587 8
13090 1803 7
5209 6937 4
2314 10616 9
416 10331 9
1195 3351 7
5021 5166 4
5819 7566 5
1482 14693 9
7853 4162 1
2683 6782 10
13172 4873 4
3270 1434 1
6393 10100 9
14043 1869 2
7473 3064 4
5839 14437 10
3613 11608 8
13959 4442 3
4877 12296 7
530 6331 9
7769 4504 2
8164 7774 9
496 14168 9
3445 13211 10
8076 5685 6
7411 2876 4
11912 6489 4
8979 5449 9
3443 1678 5
2069 2208 6
7478 1330 2
9111 9494 7
3531 1343 5
8052 4788 8
14441 4216 5
247 2980 2
6842 14892 3
1397 224 2
395 10019 3
3041 12089 3
5667 10919 3
4148 5030 10
