10000 50000
164 3825 4
7345 6251 2
214 3305 3
7516 6749 10
9272 7496 10
2645 9127 1
4199 2744 5
9943 3841 6
3316 4046 4
976 1607 5
7627 8123 2
8670 5468 3
3131 2034 9
595 5902 10
376 5174 6
4157 4171 3
6797 8370 7
1821 4665 10
9819 7982 9
2972 5310 8
7879 2937 1
6610 1607 1
7945 1090 5
2585 8037 7
3974 8413 3
2859 8923 6
7223 5720 7
4331 3894 4
1633 3713 8
2981 6685 9
8640 4564 6
2422 7527 6
1672 5472 8
9308 8057 6
2846 8383 1
1558 7594 4
7145 4817 5
1103 5500 1
9727 7133 4
9036 6466 9
7304 5106 6
4862 7528 3
379 5552 7
6986 4860 6
7983 7706 1
3746 5616 5
8431 2762 4
8837 3865 4
3137 9944 10
1150 8981 6
5849 2637 5
7816 3851 3
7310 4230 8
8628 7569 8
8003 1904 7
8465 5650 5
169 434 7
3042 9271 5
7767 2409 1
9626 3559 4
7952 5760 2
7736 3576 3
1400 7238 6
617 5866 7
1047 221 1
9183 8686 4
9287 5207 8
8506 8249 9
7942 6017 10
7322 5643 10
2036 9947 10
5739 4035 9
3293 1788 9
1430 2405 6
7136 9804 9
1099 5339 6
7064 979 3
7111 5837 5
2781 3779 4
861 7453 9
8852 9489 7
2603 1580 4
6283 4874 2
7202 6304 10
339 9793 4
3697 892 4
2094 7956 5
5699 1419 2
7553 552 1
8128 7765 6
4346 6617 6
6864 5573 8
3418 1856 2
8111 5410 9
5210 5749 2
2114 9447 6
709 7893 2
6635 3592 3
2046 7497 5
7588 5625 1
583 9972 10
9420 3188 3
9838 2958 2
1481 1070 4
9429 6280 4
3522 4746 3
8507 1807 6
7800 8442 9
8512 488 8
6129 4428 4
5159 5012 8
3510 4432 6
7435 622 7
9568 2104 7
7111 7885 9
404 7760 6
5848 2619 3
9186 420 8
6116 8932 8
543 5061 7
596 6572 1
6973 6435 5
2891 3870 8
1767 9790 4
1713 6901 1
4291 3658 1
7968 9506 1
3453 8692 3
7380 4808 7
4499 5352 1
9695 2300 3
6255 5626 10
3600 8517 2
7919 6636 2
4342 8349 6
1354 8992 4
6127 3313 2
7167 6766 7
1331 498 5
4427 4997 9
8937 1045 2
6372 3652 8
241 7252 5
685 1523 1
4566 2217 2
8053 3572 6
8846 9699 9
5498 3218 7
3546 4549 5
6402 8976 5
4611 4266 2
7824 638 4
311 7231 9
1315 7916 2
5307 8835 10
4000 6888 2
1685 2087 1
9036 3937 1
3152 7483 10
4119 3885 8
6435 4848 4
9796 2672 4
6809 2983 8
7427 650 4
9569 5957 1
3928 6309 10
8211 7995 9
2193 3383 6
9393 6535 9
1142 7006 4
4571 9793 3
5915 9589 5
600 2751 1
2517 178 1
8703 6099 1
3723 6379 10
1984 4590 7
2332 6783 10
6617 2528 8
8385 3670 6
391 8242 10
7245 509 1
6771 1109 2
9281 9979 1
8794 8682 2
4264 2405 2
2395 4390 4
4874 3074 10
735 9692 8
9484 4429 1
5240 4820 5
7141 2065 4
8631 8837 5
2873 4470 4
3645 3264 8
516 7528 4
119 6276 6
665 1150 10
4346 1885 2
4203 1370 4
435 2962 4
4909 103 2
6244 5086 1
5041 7959 1
3816 7956 6
1274 4825 4
7489 4944 2
8094 1961 2
8125 6307 8
7849 511 10
2002 7298 4
7327 2208 7
4718 4804 5
7298 9845 5
4349 3662 1
4664 1288 8
8859 8777 3
9331 3223 4
7304 7700 4
7163 5549 7
8392 7551 5
8935 1231 3
5933 5949 10
8018 9600 5
4414 3949 9
8766 4965 9
7944 176 8
8418 5859 1
853 3164 2
9596 327 3
5202 5072 7
8107 359 8
9571 6293 7
2192 663 7
8307 1429 8
787 195 5
908 4491 2
9805 2909 3
8278 115 7
4451 9711 5
6173 1266 9
1799 5725 8
8656 1648 3
7815 3841 6
6573 8500 7
9281 9287 3
9657 195 6
3858 6353 8
271 4631 3
6199 9082 4
2455 1607 2
3783 3407 7
5471 8415 6
6155 6230 7
7503 2804 7
279 8437 6
9603 8094 4
3419 8305 9
6496 4928 10
9688 1127 4
8943 3583 1
9465 3718 10
5711 5541 6
9958 1697 8
8046 9200 4
4634 9479 3
510 9083 8
9285 8854 5
4413 5350 3
524 1390 2
2069 333 7
8869 6150 6
1781 1862 7
6756 8172 4
665 6219 6
3731 853 6
5233 7715 1
4830 3352 5
5436 4117 7
4618 4641 7
1280 3062 10
7876 1932 3
4543 3713 5
400 6821 9
4305 3838 8
7411 7569 4
6348 2803 9
4368 3985 4
1242 9422 1
6170 392 5
6136 8024 7
2787 5901 1
5589 6796 6
6605 7196 7
5794 7854 8
7553 1617 7
166 7965 10
6847 2333 8
6880 9927 10
7382 6097 2
2526 8585 7
7085 1372 10
3575 3314 6
131 9919 5
9859 2065 1
3426 9619 8
4563 6137 5
4854 9336 8
9131 6216 7
9182 9951 6
9626 2477 1
8094 5914 5
2463 9490 9
9980 5973 1
1046 5832 6
6318 9259 7
3207 174 5
8061 1380 1
1600 512 10
5066 6046 1
7333 5672 10
8185 3766 5
410 2581 7
2300 8914 10
4110 6312 4
4338 2631 5
536 5838 9
2872 3900 10
8193 5500 4
2434 6919 10
6626 604 5
9647 8790 3
2231 5552 5
7009 7852 1
7760 8315 3
4344 9005 6
6538 9541 7
8907 2414 9
9008 6959 1
5973 5745 2
8984 2371 7
7668 2018 7
6471 602 9
4207 7611 3
7209 5372 10
6523 6068 5
8469 2606 9
8957 7865 3
3345 6873 4
9585 2846 9
9097 8183 10
9213 5851 10
4471 8674 2
5281 9233 6
3943 2794 8
7273 9318 8
5959 7787 4
4187 6744 10
1181 6441 5
5134 6026 4
1184 1475 7
3253 7040 10
3693 1511 7
1086 6792 10
6091 7088 5
2820 713 3
5617 6672 2
1021 860 8
642 8393 9
7136 9880 7
2829 1064 3
6705 4318 3
2785 4363 7
243 1801 1
582 7893 9
68 7065 2
8872 2683 5
1815 56 7
1502 698 2
3982 4186 2
2489 7016 7
8823 73 7
5845 9210 10
7083 9453 3
5114 6388 6
232 2808 4
6064 8033 7
4920 9848 5
988 7703 5
5449 1685 1
9791 526 9
1549 9349 3
7625 1547 3
4416 8630 9
3008 3744 7
9494 329 5
9397 2745 8
8335 7665 9
3681 5005 2
9725 6806 9
6307 6597 8
9906 4498 9
9930 2123 6
2812 6539 9
7852 9548 3
2928 5394 2
7165 1143 7
9434 5830 4
7904 9511 1
4077 5588 8
1936 1895 5
3025 8153 4
3463 8083 9
1801 7248 9
8769 5100 9
5833 4381 3
6875 7898 8
7013 7332 8
1169 5237 1
329 9314 9
6296 7602 6
5213 6979 2
8628 6795 5
4166 8596 5
2596 7365 8
574 9550 9
298 2777 9
1165 9791 1
4214 7312 10
6774 3993 7
1274 290 1
4022 1855 1
4923 483 6
259 1001 4
2844 3598 1
6881 524 1
1651 7175 9
4319 8340 2
671 2555 4
2261 5681 9
5869 6956 9
7079 978 6
1621 5901 9
6606 2512 3
2891 5356 3
6541 8589 9
9742 240 4
2072 4559 5
4193 1583 2
9978 3844 3
9756 6065 1
6177 3144 9
4452 4766 2
9563 7724 5
5675 616 3
1737 3509 3
4675 3251 3
1141 5323 5
9595 5868 8
3308 5846 4
6350 5603 1
2701 8132 5
6381 2584 3
2315 2147 10
4409 7822 8
4563 5911 7
6955 6939 1
5940 8080 6
5836 4027 5
7315 7335 3
8990 37 8
6730 9090 10
3966 5472 5
2321 4139 4
8400 4900 7
7799 9463 10
707 6419 1
6867 8711 3
1055 4547 10
4759 1862 7
7013 852 5
4871 7582 5
860 7900 9
5786 221 8
2860 4973 8
4108 2772 4
7619 3480 5
8070 6699 6
2952 7754 3
8214 8865 7
810 5879 1
3444 750 5
1521 7962 5
5069 101 7
9109 2961 10
8048 3421 3
6451 1040 5
7625 5462 4
3862 4767 9
8294 2981 4
7292 143 5
7142 3588 5
926 1461 10
2611 2882 1
869 1991 4
7748 40 7
3752 2843 7
9588 6821 2
5772 683 9
6062 5330 10
5217 2622 3
252 6117 3
2388 7043 6
8839 6006 9
9039 6875 10
4904 976 2
4190 1080 8
869 669 9
3010 2793 4
9918 8855 4
6159 4072 9
2543 676 6
8868 9417 1
6653 8256 8
7321 3648 5
6333 8552 1
5384 9095 2
3631 9964 3
5051 9326 6
7155 9244 1
940 1755 5
3700 650 4
2577 9518 1
8498 2524 7
6777 6197 5
1931 2530 10
4414 4267 5
7977 4250 1
2209 9302 7
9234 2809 3
1466 101 8
7770 3802 10
1103 6379 1
3853 1229 5
1212 4358 4
5866 6290 5
5425 7056 2
431 5033 4
5401 7242 8
6049 2828 7
5941 4294 9
3940 2064 3
2590 9520 4
7110 9725 4
506 937 2
99 6804 4
8575 8581 10
1318 5365 5
8312 7118 9
959 3168 7
6416 9109 1
8326 3050 8
390 1992 8
8833 9102 5
4858 5960 3
5242 6059 9
1915 987 2
1997 2305 7
3463 617 8
2172 1577 6
3708 4345 5
5891 9023 7
138 5765 9
257 4598 3
101 5809 3
883 1051 5
1173 2966 2
45 1315 9
633 4779 7
8340 6951 6
9215 7011 3
5552 2902 8
1290 9392 3
2669 6001 3
5853 6103 2
8646 3338 5
202 4512 2
2745 909 9
7593 1542 10
9411 6235 3
9158 1802 5
3250 7354 9
9069 8645 4
653 7666 5
6836 9871 8
5179 4869 9
4574 5071 3
3287 4168 4
9667 1762 8
827 7525 3
5289 6684 6
6763 6286 2
3844 5356 9
317 2361 7
2791 9197 9
7721 729 8
2341 1655 2
1473 4942 10
7866 961 4
2153 1788 10
9028 7078 4
1353 193 2
7384 4037 8
4765 706 10
9811 3498 9
4729 7571 10
869 9912 5
2080 1385 9
3811 5603 1
7305 4108 1
8324 3136 9
2379 841 5
2720 4578 2
4770 9343 1
9181 9154 9
9141 236 2
9831 1105 4
8527 3185 1
8518 6996 4
3118 653 2
5858 5329 1
2029 7708 2
8393 6781 10
5146 1551 5
2606 732 10
9916 9873 6
4797 6056 3
9590 4584 10
2120 3102 6
6605 2572 2
5199 4782 1
6929 3163 10
5852 1556 3
9354 3055 4
8550 2013 8
549 1930 3
9136 3079 2
5180 2670 6
4409 1142 10
6987 7748 4
218 9299 6
8778 2580 2
1399 4784 10
801 4138 5
8106 2689 9
2495 9590 1
6758 5079 10
3429 259 2
1036 1021 5
8097 8008 5
7730 8226 6
8497 7004 6
8780 4756 10
620 5557 1
5514 3664 2
8774 6159 4
316 9269 5
8586 9050 5
5877 6438 6
663 887 6
9549 4969 2
7734 3467 8
4851 2247 4
401 9219 4
2793 1086 10
7874 9860 1
5249 177 1
7704 5115 3
6770 7344 4
6857 4360 1
4952 3909 1
1273 7996 10
7302 2847 9
8088 9600 9
4431 2393 5
790 6619 7
9660 1869 6
4152 9573 1
7695 6343 8
380 3200 8
7600 4504 7
9790 5777 5
8151 9431 3
8760 7519 3
8588 1950 7
5854 9092 8
2980 8753 7
2988 9257 2
1758 6952 7
577 7332 7
7404 1285 1
4493 7427 10
9577 5579 2
3861 4339 3
1394 9279 4
7672 1485 6
569 4465 1
1688 7453 9
2379 5564 3
5766 6141 8
8704 9898 3
6147 743 2
5718 320 1
4721 4182 10
1244 1928 1
6069 9600 6
9986 6521 4
2657 8209 9
937 6941 3
2521 2707 7
1438 7763 7
7992 3910 10
1974 9629 2
7886 4350 6
8138 1946 4
7668 8015 6
8684 8002 10
6869 7011 1
2507 4300 2
62 6821 1
110 4612 5
56 8956 7
7097 7282 8
4458 5169 1
8706 3307 7
4881 975 5
657 6011 7
5658 9232 10
8868 1740 10
9020 1802 1
4582 8264 3
7908 8320 10
5145 5417 4
4714 6227 3
8634 4933 10
853 9815 8
1087 6824 1
5675 2482 6
7274 1350 6
3173 6722 10
2245 1305 4
5930 9213 6
8571 710 3
8494 5425 10
3587 411 6
8338 1264 1
417 8703 7
4860 4378 9
8535 8004 1
3950 7529 6
3871 9775 1
2056 5705 6
8561 4276 9
483 2770 6
4984 2709 7
771 1048 4
21 7817 9
2447 2677 8
3707 1212 4
2670 5162 4
8355 5385 1
1697 7441 8
4252 6002 6
222 2837 6
1617 4174 8
9776 4945 8
9199 1319 5
3677 118 3
8886 3826 5
8452 2848 10
9195 1203 5
2417 2900 9
1344 3504 1
899 3727 9
9576 1696 5
7315 1472 10
6102 7023 9
2707 7053 8
8341 2291 6
8835 743 4
7196 6290 9
943 8707 9
2131 6403 5
9321 7302 4
5701 3231 1
6255 546 5
8107 6649 9
1277 5708 4
4566 401 5
1681 9236 9
7996 2785 1
1866 3728 1
2284 5859 4
8911 1532 9
9264 3586 10
7666 6193 8
7541 4300 9
791 1930 9
1094 6496 10
3688 4530 9
3378 8878 4
9359 745 4
399 9381 5
4194 8292 9
5292 3909 5
5973 1575 1
7201 5468 1
7781 2611 3
4070 57 10
759 98 10
9389 3476 8
4452 9187 3
9595 5938 5
3301 133 9
8540 1777 8
7364 7751 4
8734 1304 4
757 9085 6
4709 9507 3
1510 6619 1
6489 6008 10
6699 461 9
1301 6408 8
1637 6062 1
266 4602 8
2803 8318 1
3268 7053 5
5554 4162 3
451 5223 2
5405 6734 1
4106 3223 10
8987 6274 3
3055 3928 3
3062 5565 5
9554 2183 7
7824 1339 6
3844 959 1
7521 6513 5
6635 6964 8
5256 2370 2
497 2828 8
8098 8167 2
6160 1222 10
3334 637 8
219 6543 1
8057 4367 2
4214 4564 2
7424 8437 5
1148 5072 2
6448 6680 2
8481 3529 2
90 1627 9
1622 4139 3
3433 7474 2
7162 4045 6
3075 2102 3
326 6317 9
8537 93 6
9614 1242 10
7655 4042 1
4418 2523 10
4009 2614 10
8119 588 9
3451 373 5
5773 7536 10
990 6963 3
574 7289 10
4723 2179 3
3660 1793 7
7670 5800 9
4712 218 5
5283 579 9
7482 8698 9
173 8501 2
337 4274 10
4547 1616 3
7211 2191 5
9840 6914 4
8914 574 9
5583 4596 9
6293 5660 9
9527 944 8
1727 4778 6
4515 4951 7
4029 1641 4
1078 6188 10
1443 3399 1
9097 9591 7
5282 4857 4
9612 440 2
9742 6734 3
90 2613 9
1017 4341 9
6994 5208 3
1472 9237 4
6577 6668 4
6947 8111 5
5859 3560 8
8038 5194 5
791 4806 8
844 4548 4
6558 990 9
3216 8359 2
7357 5353 1
6449 6825 10
3534 3403 8
6807 6702 1
6183 8913 1
1502 6951 5
5326 4094 3
2295 1291 3
2350 7849 3
5019 7418 2
8380 4775 7
6950 1224 5
7462 1110 10
8289 7917 2
9932 452 7
5134 1954 1
9179 3632 7
733 5928 8
6836 8278 8
280 9649 6
2084 8030 3
5592 4980 9
5926 8794 9
6015 3436 8
9158 3368 10
1215 8502 6
6575 4033 8
8733 4767 8
5831 7955 9
7130 4587 8
5847 6671 8
9339 2264 1
407 4542 5
2585 558 1
5384 9716 1
2283 931 4
7488 3858 7
2677 2592 6
147 4775 3
5895 1905 1
7644 4104 4
7424 3443 10
2184 202 3
2090 9139 1
5433 4523 9
2143 3158 3
3708 646 3
9307 9675 5
6024 9822 2
697 2069 9
6309 9714 3
4944 7138 6
5844 5674 10
7638 7764 9
3638 9549 2
2058 8045 10
1410 1753 8
973 7412 6
9479 3437 8
2761 486 8
651 6795 4
6294 1739 2
1731 3935 8
7371 1573 4
2149 1563 4
7803 3622 1
262 1384 6
6072 8709 9
1557 8189 8
3216 7302 4
6945 7953 1
388 4247 2
7321 5979 8
6280 9702 3
3004 1851 7
5629 9654 1
6299 6269 7
5074 8693 7
7614 6602 6
3591 9818 10
54 3116 3
9664 3504 3
3718 7178 4
5355 3458 6
1269 2814 9
8747 8443 6
6199 4742 7
5036 6169 10
2582 3783 4
4669 7375 2
4058 3781 8
7752 9798 5
2046 3516 5
8671 8871 5
4998 6492 10
3177 5240 3
3714 1439 8
520 6475 9
2371 5409 2
824 78 9
5447 488 1
3187 4593 9
783 2991 5
5557 1663 8
141 6661 10
3892 6190 10
6087 9904 2
3024 6776 7
2482 5499 9
2075 2675 9
9044 8123 10
6146 7662 3
6694 8445 6
7110 4002 9
6397 495 3
8528 4388 3
5900 6827 10
4711 9851 6
6349 8685 6
3397 7112 1
6876 2508 6
7195 8654 8
8459 1700 5
2714 8810 7
4985 1559 5
3917 6440 5
9039 2340 2
418 3403 5
4926 9752 2
8581 9502 4
1263 2730 3
8421 9925 9
3240 4736 10
6505 3802 2
123 8787 4
4237 2704 4
9091 8096 6
7124 8514 9
5008 3440 3
7929 8373 5
4315 5989 5
3209 4410 2
757 7650 10
6 4155 3
770 4279 2
3093 4868 7
8208 312 3
5663 7436 9
2873 8797 10
6187 3078 5
9004 7393 4
4550 602 6
22 7712 7
2933 7718 4
9647 4840 5
5149 4285 4
3355 2493 6
6009 4508 4
7177 3733 3
8138 9921 2
7473 8925 7
9148 3475 10
5234 9849 2
8970 2783 2
9565 2430 5
4440 3931 10
4183 7286 4
590 9647 4
785 6825 8
9778 1315 9
1849 8788 4
7665 4289 1
436 9523 1
919 4845 6
9121 762 8
8515 5202 10
2194 9385 8
4719 6327 6
1753 7113 3
2520 6891 8
9560 5092 9
5525 2757 8
4965 9546 3
4255 465 10
2680 9586 2
6240 4453 5
7379 3000 2
2156 4071 10
2933 2176 5
535 4696 8
9453 608 10
3511 6133 9
8210 1099 5
8784 1706 1
4203 739 9
384 6979 5
8120 4358 7
1594 2866 8
1395 5800 5
8309 2687 3
8466 8492 2
3715 2003 7
4425 6565 6
8330 5349 5
9052 9552 4
9360 6289 3
6826 761 3
7292 2355 1
1830 3750 1
4896 2059 1
2658 6877 3
7381 6944 9
8238 1370 4
193 9700 6
6559 8752 10
7312 4464 9
1396 7643 3
6190 4935 8
3851 3117 1
3663 8013 2
6163 672 10
7156 4405 4
6504 2643 4
8769 9189 6
6384 5748 10
9904 9413 7
6064 809 10
2986 3352 7
8616 7203 5
7996 866 10
5787 7030 4
6808 538 10
8422 7042 3
7757 2163 2
3145 8548 3
3636 4804 6
8592 868 7
7543 207 9
1430 8823 2
4786 3171 9
6155 8958 1
4549 2119 9
7348 541 3
9142 4650 8
126 7795 6
6858 1432 2
3003 6376 3
6309 3920 2
9320 1702 5
3181 6488 8
4261 8995 8
8723 3544 7
3723 7244 10
2117 2739 1
2675 2865 8
8132 9723 2
8394 9078 9
5876 1739 1
6269 1059 3
5485 593 3
7872 4854 8
5569 9930 5
1738 3653 1
8447 5771 10
6159 8446 5
1667 6578 8
4958 1324 6
978 3552 6
918 9821 7
8912 5306 10
3394 3178 7
3224 5100 7
2950 3190 2
9920 1637 5
9630 7797 3
8556 9464 2
854 774 8
8581 1753 1
8048 9023 4
8575 7936 3
6046 7682 3
8372 7258 3
6980 208 3
9242 6481 3
3626 6111 10
2809 4667 6
4922 1873 2
4711 6807 5
8053 4855 1
1217 9782 9
6039 5829 1
391 553 2
6196 7534 2
5190 3128 3
5822 6754 4
603 5915 4
1200 7189 9
2572 1901 6
5696 9954 4
548 7523 8
3336 3562 9
159 306 3
4240 2854 9
4881 8044 7
8356 219 1
1589 822 9
2194 8375 8
1025 947 1
310 2995 6
7155 3544 1
3783 6880 6
8943 7039 2
8305 7631 8
1553 2513 2
4281 869 3
3764 8810 8
9162 7357 3
8101 8382 10
8942 5044 5
6089 8552 1
759 8687 2
5344 7630 3
6587 2288 5
684 193 10
2826 4475 1
7890 8239 3
3777 7401 10
8039 1854 4
3248 796 1
7805 6885 3
5905 3997 10
886 9341 2
5611 5929 10
1615 6613 4
6484 5791 1
4926 3682 10
2178 3811 3
3140 1851 7
8835 1451 4
9575 9256 1
5219 1514 8
9550 8752 2
1512 4363 1
5761 5978 6
6556 8814 10
1826 92 4
5335 2271 5
8949 1763 8
8066 598 10
4331 6526 8
7481 1745 2
981 1296 5
3822 2808 8
8944 4921 9
7031 7830 5
910 9656 8
1175 1344 1
5252 293 4
1179 8359 4
8558 9042 10
7898 6524 8
2399 3857 6
5653 7679 6
3271 2975 7
9571 6 7
4685 7269 6
9892 4796 2
3722 48 5
5667 1228 7
8211 6138 9
7280 4036 5
799 2788 2
5614 8441 3
9589 8064 8
4838 7635 5
7916 2321 6
651 2213 2
7434 2288 1
8159 7955 1
9947 6166 1
777 9799 10
4484 598 8
5695 2565 9
7290 8506 6
5507 3344 1
83 1261 2
1928 8264 8
4922 5699 6
1612 210 1
2234 6509 10
5346 7286 9
2495 1770 9
2432 3818 4
7163 1108 3
9958 2967 7
388 3051 10
9492 1331 7
809 6253 8
766 4217 8
2326 2803 9
6405 8150 7
6635 645 8
7464 9430 8
7209 2945 6
5461 2903 5
3410 9643 6
8971 5487 10
2797 2648 3
8674 3414 3
1113 2093 6
61 8498 6
9000 1486 4
3357 5302 4
4236 2511 1
6223 4325 4
1177 7735 9
5535 6706 9
1224 5856 7
3166 882 2
2030 1996 5
7346 8409 5
7163 7409 3
7626 7118 5
3871 7706 9
3061 3929 4
1506 5107 1
5947 642 9
5875 1866 5
8451 1384 10
794 3415 6
5230 7113 7
4517 4276 9
5289 8255 9
1364 8478 6
6302 7892 5
5565 9398 4
5267 1697 8
1675 7572 4
292 2376 1
9791 9522 8
7638 4753 1
246 9270 9
6616 4559 4
105 5923 3
1300 8577 7
2776 494 5
5712 5761 3
9289 3789 7
1085 433 5
4265 6576 8
7212 4214 1
3624 812 3
4312 7429 2
3256 7534 8
7030 5186 5
8696 4314 2
6112 26 5
5226 9316 4
8265 401 9
3679 4666 5
8616 8230 9
4658 1854 4
9970 2518 3
9842 2126 7
8341 5508 5
5417 556 9
2988 6669 6
2673 8247 2
2498 6512 5
2757 192 3
9591 5160 3
6992 9819 9
5205 9789 9
7199 5983 6
6727 676 4
1441 6094 1
469 5434 2
5876 8107 9
599 6958 4
5723 9715 6
1865 5658 8
2589 9002 9
1519 559 9
2968 7758 4
6543 4485 1
1978 2278 5
1618 9100 9
631 4976 9
7892 5576 7
1665 1299 4
1982 9517 4
7459 2106 7
9108 3626 8
6898 2946 7
671 9489 4
1473 7819 3
8369 5790 3
700 6421 1
7490 4313 7
1238 5978 9
1053 7960 6
6526 1772 4
7354 7232 10
8742 4130 6
4240 1153 7
575 2627 7
2837 7348 9
551 8048 10
3242 1890 6
7860 3128 4
3778 4181 7
5565 708 1
9459 4414 3
3330 9508 3
148 3748 8
2806 676 7
6932 9865 6
9552 417 6
2242 11 7
5597 7871 5
1282 8002 7
1280 3567 7
3050 9378 1
8404 9061 10
1536 9209 10
2174 2015 6
1790 5300 2
5107 4852 1
6473 3446 2
9729 9043 5
2465 6678 7
3031 4310 7
7009 7361 7
9050 5765 8
6951 3654 7
4952 2180 5
7278 322 5
5821 5430 9
4781 8255 6
3752 7984 1
3298 449 9
4495 9833 10
1963 6842 3
5161 2244 10
1069 9195 6
2537 4148 6
6021 7778 1
1157 3599 1
1146 4732 6
4581 8484 2
3411 8134 3
5272 8981 6
1443 944 1
1327 6106 7
3328 3527 5
8984 6064 5
3171 8438 3
7681 9595 4
3973 741 6
2168 1674 2
1051 1438 6
384 3062 8
5901 857 4
8261 2184 2
5570 1864 9
2074 848 4
9078 4020 4
3860 8053 9
4945 2027 3
4410 4195 9
5063 1599 9
7498 1983 1
5267 4236 10
3981 8850 4
5152 4420 9
6203 6494 9
3318 5572 1
8871 5784 5
4019 729 2
2613 1491 9
2882 6554 8
7292 4052 3
8413 5672 10
6742 9653 10
3608 1157 2
2338 7360 6
8268 678 10
8219 9549 4
2575 9921 5
2606 8886 6
9536 1768 10
8066 9061 4
4930 3826 6
9679 6920 9
9630 6880 9
353 5570 9
1218 3839 10
4007 8410 1
8932 985 4
4586 9943 1
1731 5831 1
1782 3897 4
5886 8828 10
5661 4859 3
1442 842 5
8380 7547 6
9030 8766 7
359 9125 9
3942 4410 6
7445 8996 1
9835 7080 2
346 8862 2
6269 4748 2
2371 6762 1
1745 8204 5
7999 2936 3
6176 1966 1
4544 8678 8
7674 2620 8
1789 65 5
2199 6253 7
8441 2951 9
4932 9220 8
6603 7943 10
9485 6040 6
9562 392 2
7186 6568 10
9928 7465 8
1795 5139 10
4425 6929 8
6051 5480 3
4757 3921 4
2325 5205 6
994 8160 10
73 3998 2
60 3560 4
6631 7098 5
7873 7026 10
7792 5173 9
6684 9598 10
5641 2001 1
7203 6758 4
8068 9084 10
8153 6430 2
2534 6504 10
2956 2916 2
3769 5900 2
7503 3773 10
5054 7917 4
7745 4601 4
7364 242 6
8816 3797 6
4190 1865 2
1121 19 3
2564 8905 9
1654 1861 5
7007 1983 5
9459 5838 10
5288 893 8
2643 4990 9
5949 8706 4
1256 7523 1
3321 8065 9
823 5538 10
1107 8102 5
7895 6108 7
7599 3116 2
9556 8927 10
5285 567 5
5284 9563 5
3533 1864 4
4728 3120 7
3368 2793 4
6578 9968 2
9807 1075 6
1942 8970 5
2290 2922 3
4621 2478 2
9142 4115 1
909 9400 4
7665 9285 10
3128 4013 10
6114 3733 6
9869 312 4
2810 119 2
6558 8413 2
6414 703 6
9386 1676 4
3989 7171 2
9159 8080 4
245 5745 1
3194 8874 4
5616 1340 9
831 1210 1
2366 372 3
4977 6930 8
2911 3344 2
3766 9082 10
3452 3071 1
7253 8583 3
3158 8828 9
8348 8374 3
3903 3990 5
3191 1173 5
9144 3540 8
1568 4869 10
2405 7780 5
298 7899 9
9868 1351 1
2960 4956 6
4133 8114 6
7403 6462 10
9547 365 3
3031 9908 6
7726 9052 8
9145 620 8
7494 9378 8
5540 9676 9
2669 5896 10
9221 8857 8
4356 9342 2
4671 6745 6
3360 6292 3
8744 5675 2
8950 9753 6
9047 8898 9
366 2745 7
9466 8285 3
6464 7306 10
1166 6527 9
823 883 1
4947 1906 8
5532 1619 2
9187 363 7
2750 5665 1
5365 1065 1
4953 1431 6
3919 7249 4
2562 3714 10
3453 4880 8
3201 2055 3
8643 7002 2
830 8887 1
2013 8074 6
2519 824 2
9131 6189 7
4642 7495 10
9249 1414 10
2142 328 6
8694 3781 6
1773 6982 1
2087 5625 4
4308 2807 3
4500 4820 7
5056 3692 3
1277 9175 2
4915 169 9
6336 9419 4
8655 7913 2
1040 6607 6
4657 4732 8
330 6820 6
3005 1128 5
4567 1981 6
4203 7037 10
1015 4666 5
368 5933 5
7217 2269 6
1832 7277 9
6775 8317 9
5500 9327 1
7560 9657 3
1597 2662 4
8441 7229 5
6458 7784 2
8167 5151 10
5404 1871 3
6458 5440 4
9635 3624 1
4373 400 1
8423 2252 8
7206 6164 7
2808 4113 9
5891 8907 10
955 5365 6
9408 9885 9
8879 1641 10
7931 8099 3
5605 4086 7
6907 8459 9
6527 3235 2
1826 441 8
6782 3249 2
752 5493 9
1951 2800 6
3638 2209 3
476 1088 4
5538 5372 5
6040 7329 1
6518 4236 3
7397 764 8
6880 2590 1
8879 5725 10
8640 6477 5
3660 4781 6
398 8419 7
7020 5248 7
5284 786 9
4350 3178 8
1151 9696 7
2763 3445 3
7610 325 5
9250 9205 10
491 4197 8
3578 4210 9
3113 960 10
1209 7980 8
6745 9616 6
4006 3967 6
8595 5118 5
7421 4233 10
3363 8195 8
4600 3797 5
5209 640 4
8648 4218 6
6868 3683 6
3508 1244 7
1747 4342 5
7125 8348 2
2032 6943 2
6636 717 5
4686 432 2
5765 5032 9
2401 6594 10
3234 5242 8
4630 2111 4
6985 1971 8
3673 70 10
9978 3547 8
6601 5580 4
8343 2216 3
669 3254 5
1191 9019 10
1861 1420 4
6820 1007 8
2350 5637 9
1563 8974 2
2020 2648 5
6820 8978 2
6319 5579 2
9114 274 9
2626 7296 5
2923 4839 5
8252 6700 7
6527 9873 6
44 8575 5
2025 138 10
2328 8510 10
2702 1682 8
6624 8002 9
6125 3468 4
4195 6095 2
5520 5370 1
2216 3622 3
6684 6501 6
2160 2897 1
9624 4922 1
2415 7251 4
7854 6305 6
8623 2929 10
4972 5407 9
7947 9602 6
4570 1474 6
6032 3690 10
4194 6727 3
8582 8887 10
1544 4863 3
997 7279 6
8960 1485 1
8605 6461 3
8957 7785 10
6425 5732 4
2692 6654 1
7977 2686 1
9588 3232 8
